record_id,line_number,transcript_length,summary_length,compression_ratio,word_count_transcript,word_count_summary,name,location,issue,category,priority,has_missing_fields,has_transcript_issues,has_summary_issues,has_consistency_issues,victim_info,perpetrator_info,referral_info,intervention_info,transcript_preview,summary_preview
line_204,204,710,291,0.4098591549295775,129,50,David,Mwanza,Child labor,Labor exploitation,High,False,False,False,True,13-year-old sister,Factory owners (not specified),Mwanza Child Protection Office and police,Immediate reporting to the authorities and follow-up assistance,"Hi, is this the child helpline? Yes, thank you for calling. Who am I speaking to? My name's David from Mwanza. I have a problem that I need help with. My little sister, who's just 13, has been forced ","David reported a child labor case involving his 13-year-old sister in Mwanza. The girl is physically injured due to her work at a factory, and she no longer attends school. The situation was urgent, s"
line_205,205,631,155,0.24564183835182252,110,25,John,Mwanza,Child labor,Child exploitation,High,False,False,False,True,John's 12-year-old sister,"Unknown, suspected to be factory owners","Mwanza Children's Office, labor commission, and police","Report the case, initiate rescue operation if necessary, provide counseling and rehabilitation for the victim","Hello, is this the Children's Helpline? Yes, thank you for reaching out. This is John speaking from Mwanza. I need urgent help regarding my younger sister. She's only 12 and she's being forced into ch",John reported a case of child labor involving his 12-year-old sister in Mwanza. He expressed concern about her wellbeing as she appears exhausted and weak.
line_206,206,672,241,0.3586309523809524,120,38,James,Tororo,Child Labor,Forced Labor,High,False,False,False,True,12-year-old niece,Unknown,"['Tororo Child Protection Services', 'Police']",Report to child protection services and police,"Hello, is this 116? Yes, thank you for your call. This is James speaking from Tororo. I've got a serious concern regarding my niece. She's only 12, and she's being forced into domestic work every day ","James, from Tororo, reported his niece being forced into child labor following her mother's death. He expressed concern as no one else seemed aware of the situation. The child protection services and "
line_207,207,642,199,0.3099688473520249,114,29,James,Kisumu,Forced child labor,Child Labor,High (Urgent Intervention Required),False,False,False,False,12-year-old girl,Neighbor and mother,Nairobi Children's Office and police,"Report the case to authorities, offer follow-up support","Hello, is this the Nairobi Children's Helpline? Yes, thank you for calling. Who am I speaking to? My name is James from Kisumu. I need help  my neighbor's daughter, who is only 12 years old, has been ","Caller reports a 12-year-old girl forced into domestic work in Kisumu, with no one intervening. Counselor advises reporting the case to Children's Office and police, while offering follow-up support."
line_208,208,577,264,0.45753899480069327,102,45,Isaac,Busia,Child Labor,Child Labor,High,False,False,False,True,13-year-old girl,Neighbor,"['Busia Child Protection Unit', 'Police']",Report to the relevant authorities,"Hello, is this the helpline? Yes, thank you for calling. I'm Isaac from Busia. There's a problem I need to report - my neighbor's daughter, she's only 13, is being forced into child labor. That sounds","Isaac, a caller from Busia, reported a case of child labor involving a 13-year-old girl. He mentioned that she works long hours every day and her condition is deteriorating. The counselor advised him "
line_209,209,682,295,0.43255131964809385,122,51,David,Mombasa,Emotional abuse,Child Abuse,High,False,False,False,False,5-year-old daughter of a friend,The victim's mother,Mombasa Children's Office and the police,Report to authorities for investigation and potential protection,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's David, I'm from Mombasa. I have a problem that needs your attention. A friend of mine has a daughter who's only 5 years ","David reported a case of emotional child abuse by a mother. The victim is a 5-year-old girl, and there are no known perpetrators other than her mother. The caller is a friend of the victim's father. R"
line_211,211,684,301,0.44005847953216376,117,46,Joseph,Kisumu,Forced child labor,Child labor,High,False,False,False,False,"Niece, 12 years old",Local factory owner,"[""Kisumu Children's Office"", 'Labor Inspectorate', 'police']",Reporting to authorities and follow-up by the helpline,"Hello, is this the children's helpline? Yes, thank you for reaching out. Who am I speaking with? This is Joseph from Kisumu. I'm in need of assistance  my niece, who is only 12 years old, has been for",Joseph from Kisumu reported forced child labor of his niece at a local factory. The issue is urgent as the victim appears malnourished and exhausted. Referral should be made to the Kisumu Children's O
line_213,213,577,207,0.3587521663778163,104,35,Sam,Mwanza,Child Marriage,Child Marriage,High,False,False,False,False,"12-year-old niece, appears sad and withdrawn",Family members,Mwanza Child Protection Unit and the police,Report to authorities and follow-up,"Hello, is this 116? Yes, thank you for reaching out. I'm speaking with Sam, from Mwanza. There's a problem I need help with my niece, who's just 12 years old, has been forced into child marriage. This","Sam reported a case of child marriage involving his niece, who appears sad and withdrawn. He was advised to report the issue to the relevant authorities and provided with assurance that they could fol"
line_214,214,567,247,0.43562610229276894,102,37,Sam,Mwanza,Emotional abuse,Child Protection,High (Given the emotional state of the victim and potential long-term psychological impact),False,False,False,True,7-year-old girl,Mother,"[""Children's Office, Police""]","Immediate action to remove the child from harm, provide counseling, and ensure her educational needs are met.","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's Sam, I'm from Mwanza. I need help  my neighbor's daughter, she's only 7, is being emotionally abused by her mother. That","Sam reported emotional abuse of a 7-year-old girl by her mother, with teacher observations and the victim's unwillingness to attend school. The counselor suggested reporting it to the Children's Offic"
line_215,215,587,268,0.4565587734241908,102,43,Grace,Eldoret,Child labor,Forced labor,High urgency,False,False,False,True,6-year-old niece,Parents of the victim,"Eldoret Children's Office, police, local community leader",Immediate reporting to authorities and follow-up,"Hello, is this 123? Yes, thank you for reaching out. This is Grace calling from Eldoret. I need your help. My niece, she's only 6, has been forced into child labor at a local factory. That sounds terr",Grace reported a child labor case involving her 6-year-old niece in Eldoret. The child is forced to work at a factory and shows signs of malnutrition and fatigue. Immediate action is required by repor
line_216,216,699,282,0.4034334763948498,125,45,David,Nairobi,Emotional abuse,Emotional abuse,Moderate,False,False,False,True,12-year-old son of a neighbor,Mother's new partner (unknown),Nairobi Child Welfare Society and police,Report to the Child Welfare Society and police,"Hello, is this 116? Yes, thank you for reaching out. Who am I speaking with today? My name's David from Nairobi. I've got a concerning issue regarding my neighbor's son. He's only 12, and I believe he","David from Nairobi reported a case of emotional abuse against his neighbor's 12-year-old son by the mother's new partner. The perpetrator is unknown, and others have noticed signs of distress but are "
line_217,217,594,327,0.5505050505050505,107,49,Samuel,Mombasa,Emotional abuse,Child Protection,High (due to potential long-term emotional harm),False,False,False,False,5-year-old sister,Mother,"[""Children's Office, Police""]","Report the situation to relevant authorities, offer ongoing support","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's Samuel, I'm from Mombasa. I need your help  my little sister, who's just 5 years old, is being emotionally abused by our","Samuel reported emotional abuse of his 5-year-old sister by their mother. He mentioned that her older brother has also noticed changes in her behavior, like withdrawal and lack of playfulness. The cou"
line_220,220,682,241,0.3533724340175953,120,38,Tom,Mombasa,Child labor,Workplace exploitation,High,False,False,False,True,12-year-old sister,Unknown employer,"['Kisumu Labor Office', 'Education Ministry']",Report the issue to relevant authorities and offer follow-up support,"Hello, is this the Kisumu Child Protection Helpline? Yes, thank you for calling. Who am I speaking to? My name's Tom from Mombasa. I have a serious concern about my 12-year-old sister. She's been work","Tom reported his 12-year-old sister working in a factory since she dropped out of school. The counselor expressed concern for her health, advised Tom to report to the Kisumu Labor Office and Education"
